OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	guild
2f0fa056e0c9ebf851e51dfa6b496d00	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus		Thanatephorus	na
5a312a4a9983732393248603b9ae7a32	Fungi	Ascomycota	Dothideomycetes					na	na
60db5c5fb9dc32585f3caa5bd53355cc	Fungi	Ascomycota	Leotiomycetes					na	na
b014bbafe031fccc388c95669a27b4b9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
50f7b0c8666ce05298ffe1b4435d557b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_microchona	Infundichalara	Undefined
039d538819013250f557265e797bc1f1	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Babjevia	Babjevia_anomala	Saccharomycetales	Undefined
62e42f7b734e53c2538e4490c5ebc9b5	Fungi	Basidiomycota	Agaricomycetes	Agaricales				Agaricales	Undefined
1a3c824d2ba5528c249fe47acd7d00ef	Fungi	Ascomycota	Leotiomycetes					na	na
d70d56b0aa3c030b4e6e2689f3a80979	Fungi	Ascomycota						na	na
06049114c8d1fb680b78b67c04ec68c3	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	Sistotrema_sp	Sistotrema	na
0ea770eac036ba510dd1e7504bea3d50	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita_sp	Serendipita	Undefined
fdf6d13e45962cd5d34d2c004b5dbf57	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
ab43ba3087939ea7aca4b4f6e1f9821b	Fungi							na	na
443603e0d2566d1b8a7eff8892ddbff5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_nigrescens	Lycoperdon	Undefined
f296cb140c342038eb9a5424b3f9770f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			Hyaloscyphaceae	na
d9c977db6efc5817b859ea1ce2a487b4	Fungi	Ascomycota	Leotiomycetes					na	na
6171c4d72fab35b85872ceb3dfc4656a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			Hyaloscyphaceae	na
9706bc7954e3daca8b9a697d7734ce57	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
04406948ac0cce6d1c5e0f277513bbfd	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria_mors-panacis	Ilyonectria	Plant Pathogen
44c6e564dd9a2a60b259b08f48476b20	Fungi	Ascomycota	Leotiomycetes	Thelebolales				na	na
3b18208324a3913e8b4c473bf3974d2b	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Septonema	Septonema_fasciculare	Septonema	na
f75149a2b9edd5ccd97881d592ac4e2a	Fungi	Ascomycota						na	na
6436c8e6558c78f0d67c7f60e62d8edd	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_fuscoalboides	Hygrophorus	Ectomycorrhizal
c07e95f97ec873b6c2865a0c74cab489	Fungi	Rozellomycota						na	na
de4569f593e63d4b148450e47f869bd1	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
9d25e8075bea3afc9dd10e5dadcc984b	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	Saccharomycetales_sp	Saccharomycetales	Undefined
6032bc347127776c0e5096881481e312	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_minuta	Infundichalara	Undefined
fd266d03ba52652af8a563ba0b768eda	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_breve	Tetracladium	Undefined
2e55381228908df7b0cd7bf3b1da6fa3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
aa0c8c6b1bbeb228f972a4b4fccae76d	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia	Phaffia_sp	Phaffia	Undefined
1af077c95beb473ba7c7640cfe1e39b5	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
fa48fdc8a749a4a2885649f44fdcb13b	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
92b73d4d7605c6065cf41db88d1ba039	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
1731f5d6ae0dcb1308eb8416e87a8b71	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
b5d1fabe09ef36ae8ea05d82b5fbb82d	Fungi	Ascomycota	Leotiomycetes					na	na
2131dc10d62f22c32b73f9c88406b61f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia		Mortierellaceae	Undefined
6ca4e18be13df1a288edd10ddc62a996	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	unidentified	unidentified	Microbotryales_sp	na	na
60107eb38d3cb6cfaed2db045657694b	Fungi	Ascomycota	Leotiomycetes					na	na
244c823fc7948a2610d24a2416009cc2	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
207bb37e4bd3aa825bc11d240d5cdee7	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
69f94940dda7cf289f9fb26f30eba56a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum		Lachnum	Undefined
f8179775f027e442c6c471ab2ec79809	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Paratritirachium	Paratritirachium_sp	Paratritirachium	Undefined
2458a35b9f3b86017c82b3e603902095	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
ae4520d768cb182c541f5ad1180be908	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Mortierella	Undefined
408eee06447c8a2495ead0e92b7d5d27	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_giacomi	Inocybe	Ectomycorrhizal
85a47b85ca00da445605c42c0eb1b538	Fungi							na	na
cb3c1603196abd764fdfde3536baadd5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_elongatula	Mortierella	Undefined
61468778e2a42b8f171dff3e66651ed2	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	Albatrellus	Albatrellus_confluens	Albatrellus	Ectomycorrhizal
356f5306d204adaeb3291c54e7aea99f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Xenopolyscytalum	Xenopolyscytalum_pinea	Xenopolyscytalum	Undefined
1f6ec3b89022c294b6fe50c399b11412	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
7bb16153ab51c6d47e9e7b9530c2f155	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Stephanosporaceae			Stephanosporaceae	na
eaa9be202f8ff3446ea1a341b36340fc	Fungi	Basidiomycota						na	na
debbf130122ca34b9831321ad28dcc1b	Fungi	Ascomycota						na	na
d55181c70aa9b2263560076fd7ba2f8f	Fungi	Ascomycota	Candelariomycetes	Candelariales	Pycnoraceae	Pycnora	Pycnora_sp	Pycnora	na
38df80ac537c8f07ca81ec7829e72820	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
4b8f85e9208d580baae0055aaa63cdac	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
041afa6602ae76ba85eaf98c4bb81d0e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
35a5bf8e86918f93089ecd998a95328a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
cbba9939d4439b0b086f00c78fdff36b	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
ad685a5b77db0ee353e4d060d233fb98	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Sympodiella	Sympodiella_alternata	Sympodiella	Undefined
a6dfe3f4932cdd9d33ff867cc1e8461b	Fungi							na	na
ef40fd668c6a3129779c14221e873145	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
db53501e09233b790c7b7bdd888f75c9	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia_capucina	Capronia	Undefined
f45e7e9cb906f341e7df7a4c94ac0c18	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
7869a78a15a67945a56b441aac92d78d	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
151c5387328d0d1bff464e5e42e43d4e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila		Mortierellaceae	Undefined
a27c8ab01c3032803e23e1159e3a7105	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Jeremyomyces	Jeremyomyces_labinae	Jeremyomyces	na
6af8d12800b72fa0dd7f7a59f4982879	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_armeniaca	Inocybe	Ectomycorrhizal
e1c231322ab62bdf31536492d988d714	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_rishikesha	Mortierella	Undefined
e22b3ed489e2d47569d016f1e311764b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara_microchona	Infundichalara	Undefined
ec7faec96083ab84136ecef75706fb38	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Pezizella	Pezizella_sp	Pezizella	Undefined
e5b9ac81aa69dad7600bdec5d6b145f5	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
e7a0c49d1ee9fbec9913b00c554ff332	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
424becd62cb16ae4cea7e549e257ed93	Fungi	Ascomycota	Leotiomycetes					na	na
0f98b29ce7fc36f5c56776c807627746	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia_sp	Hyphodontia	Undefined
7244f111f41deb39f79e3d620d8685ec	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_herbarum	Cladosporium	na
b28415dbdd87c96801c016df87d12e35	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae			Sclerotiniaceae	Plant Pathogen
2fbbba824d541ac1454d63eda8b87e6d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia		Mortierellaceae	Undefined
8d076f2441e83f5f5b668e5a1b7d2cc7	Fungi	Ascomycota						na	na
64543beb087ce4377a8800f8bae56bc5	Fungi	Ascomycota	Sareomycetes	Sareales	unidentified	unidentified	Sareales_sp	na	na
147fa77f597a1f5539320545d1633e2d	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Minimedusa	Minimedusa_polyspora	Minimedusa	na
555799835c6afe3f04b754213d38ff34	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_breve	Tetracladium	Undefined
60deb1cecfc330d477ad1c91b92e06d0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Xenopolyscytalum	Xenopolyscytalum_pinea	Xenopolyscytalum	Undefined
7e3c3596fa32fe54afd303dacc714070	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_variabilis	Hyaloscypha	Undefined
48e6b4ee12f466430932385abcd6edbb	Fungi	Ascomycota	Leotiomycetes					na	na
7e71477b52d095f5a4611da6191727de	Fungi	Ascomycota	Sordariomycetes	Hypocreales				Hypocreales	Undefined
c14fed2a294061525cc8eca7300a44cf	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_crosslandii	Clavaria	Undefined
a81acccd78f6613380097666a9c1a88a	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
289227e68a80841caa5b69fdedb9db9f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pluvius	Cortinarius	Ectomycorrhizal
2149100622b3c1f5d26f8b8851c94ce9	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
8d0cc5144f79f24735382400a7441594	Fungi	Basidiomycota	Agaricomycetes					na	na
3e1aee30bbe9f464f6f5d86c1ca2f174	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
dfdb1138e697fa8744a2eea0cef0a1a8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Melanomma		Melanomma	na
0f35c1d05f24251c6d18d876b907a19f	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_tenuipes	Clavaria	Undefined
3827e33f11f04841f002bc8042337914	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
7538ef413bdae663adb9536ea20957a3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tympanidaceae			na	na
694c3d6e8717b5a9f3c79c18cf2ff189	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_gamsii	Mortierellaceae	Undefined
a07c256d61a0994156e848ef76dcdb16	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Xenopolyscytalum	Xenopolyscytalum_pinea	Xenopolyscytalum	Undefined
659a022f111321263ed2fc9bd0304ce7	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
fc2bc76aaed41cfed8f359b378d1acc8	Fungi	Ascomycota	Leotiomycetes					na	na
1e1bb9b8edc54dc0301c87f0d4f7787c	Fungi	Ascomycota	Leotiomycetes					na	na
f4df22394a1a83cf92e9931aa1282783	Fungi	Ascomycota	Leotiomycetes					na	na
20d2f795b2bbac9a9488bc31e66474d6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_verticillata	Mortierellaceae	Undefined
dacafd15ad976562d02c15096d528088	Fungi							na	na
e6367ebd96b18cffa2010c24c5dbd1fe	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_nurragi	Fusarium	Undefined
68856210cfc61cb4c2f014025462b8d9	Fungi	Basidiomycota	Agaricomycetes	Amylocorticiales	Amylocorticiaceae	unidentified	Amylocorticiaceae_sp	Amylocorticiaceae	Undefined
324537c97b5c0437b0fc5c2b62c3171a	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	Solicoccozyma	Undefined
60a7a4364e5a79ef23f4f4729903ac1e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron		Oidiodendron	Undefined
2a7785f013e1138e9dd2713c7c95bc34	Fungi	Basidiomycota	Microbotryomycetes	unidentified	unidentified	unidentified	Microbotryomycetes_sp	na	na
18cfdabb38b8b9f99bb09975a4196615	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_virgineum	Lachnum	Undefined
cbbe9eb43e1dd8dfe3736bd0cf8396a9	Fungi							na	na
96f1b84d9e3d61bd96b2cdb870527064	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius		Cortinarius	Ectomycorrhizal
eeab329120ec342328b6b9310c2bf330	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Hodophilus	Hodophilus_anatinus	Hodophilus	Undefined
3dcb728f3f42f8d24331f7de1142f56c	Fungi	Ascomycota	Leotiomycetes					na	na
b33dcc154ebe2946a362b2947814a263	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	Solicoccozyma	Undefined
a368bebe29ff11024d88d54b3a7965a8	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
74ee8a17da290aef65ce2c8716553f3b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
79a10ff1994d78f5da86d207510ac7c5	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	Solicoccozyma	Undefined
01b9a29fe991a3400726aade2089a6ea	Fungi							na	na
c2c067da949fa18b2171378a13113f4b	Fungi							na	na
aeafb7bbb65cc7c4917a67d45b4ccdc2	Fungi	Ascomycota	Leotiomycetes					na	na
f3074423d5774698d1cb5b306ef5ede5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_breve	Tetracladium	Undefined
0f1fb40823a8af2955bf318b1a9b3910	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	Cenococcum_geophilum	Cenococcum	Ectomycorrhizal
7b743f4a1c2f23bac809686ca5867187	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_subbrunnea	Inocybe	Ectomycorrhizal
70ce8ee693da0e823625eb1516a1462b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
d003a0d19bc095ddf2248b16f708bb6f	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_lanatum	Piloderma	Ectomycorrhizal
bfa50480d2c764d1d9c92e76b223a82e	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	Solicoccozyma	Undefined
