OTU	guild	counts
8a6e5bd07c4137186acae5d1efba187a	Undefined	0
bf6f5c68c43b2b6e35df26a360ccd1c2	Undefined	0
081e808fe5f43e2261a0257184561507	Ectomycorrhizal	0
03ab6ce6e31f09e1321162e5af2cd499	Undefined	0
e4396e57b4a0ba81ab9715844d4b64e3	Undefined	0
bcf93190e7f743c52860b63d4d72c498	Undefined	0
884adae00270397c394ba5591010941f	Undefined	0
6fb351069c9f2df0e0f4a0201596f4a8	Undefined	0
943388a57f9bd474a15cec02e0e14946	Undefined	0
61c324ca2ad81e00f2b176b5d2a22906	Ectomycorrhizal	0
9d086641b7a6b4c529b764ece1903b5b	Undefined	0
789d54c2ef8b45dd7c8910547b1100a6	Ectomycorrhizal	0
a061b198de0f1c22288b07b03cb8f29e	Undefined	0
1939f14ab61e8fe21ebcbcb6277f500b	Undefined	0
97f0f96611a8593eb990125680ab5ed6	Animal Pathogen-Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
8015765398e849790e37291a4530f04a	Undefined	0
e465aa06294bb359a377f879f3cc760b	Undefined	0
e5c21579a4563b21441db7667768118b	Undefined	0
606ee60dbabd34d740cd328005111dec	Undefined	0
2a9844fa86f12577df8781d69460b677	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
aa921fd42d4d27027f91bbbbf4271b4e	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
0d2e434162101e1633885c339b483127	Undefined	0
17a021edbd29d2be1767f2d1ded8b419	Undefined	0
cc510602791c4294d2cca280c3112058	Plant Pathogen-Wood Saprotroph	0
56113724e743814130877ff497744f5f	Undefined	0
3b5a064c8a5125d23e5cd055ff8b77aa	Undefined	0
116e9a2e90f61ab09d857413ac22331b	Undefined	0
467ecff577623b126eb37287a5ee6867	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	0
b5f65b00386bfc2eea2a9b5c0771e6c2	Undefined	0
8944722df4acf31bf1f0783c63ca0c25	Undefined	0
29510ad4b39d7be1a668aa106e24b5eb	Undefined	0
a028f89dc559faf2086d6e953e5a4f30	Undefined	0
1677d2c68c851e36b28f07863f51b389	Lichenized	0
83f1e7d051af9bc411f19a2b7e08f90b	Wood Saprotroph	0
545a75e4e44ec5dea989b6eecd6853b1	Undefined	0
841f2f73af46eb13e2ade1da9c65a0c5	Ectomycorrhizal	0
ac36e8c11b57cc123cbc454c07abd209	Undefined	0
ac5aca49535b603750ad167df72ea723	Undefined	0
415f915f6a2f886ce0f7bb8063ae80f3	Undefined	0
22e829b45247f1ebbb526738216f38ac	Undefined	0
6c56c745a63e59d0282202860e44edbe	Undefined	0
f8921e016e60b3e2657171578b0e6ca1	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
ab7eca65307d81bdc7caf490536e8262	Undefined	0
142de11c9893ddafd4e81d2f63814b04	Undefined	0
45325436782e289f8bc8bf2c95d3de15	Undefined	0
8bf4e6207b9bac1c5629c49c7544dcc6	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
dbf1b18836bd44b5ee990db7fc2c5bbe	Undefined	0
3d19ed9fe2253fca9299c552d5c79019	Undefined	0
057e05d9efbfb3af1a1f0462da2867c6	Wood Saprotroph	0
e9dfef3355e404b27e175a3df600d7cd	Undefined	0
54dcb502e261e8672f6cc579b74c2827	Undefined	0
928b2de3997d8f40ac39d906f5522bda	Undefined	0
0eee9ec69fe31dc06aa561eef27f0531	Plant Pathogen	0
6656ed29f7ba0ed33d806caad33134bc	Endophyte-Plant Pathogen-Plant Saprotroph	0
b6f23518cd7335e0df93f7a6761ec5e2	Plant Pathogen-Plant Saprotroph	0
4e4c41e794142fcceabc89a74948a22c	Animal Parasite-Fungal Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
9d6cdc744e12bc9cf1ac1e4cdb819785	Undefined	0
4d5b6887e4a5aa8cbdd919fab1693622	Undefined	0
799b7562f4608035e86b2900660866ea	Undefined	0
89e37aaa59ed261af009c646ad31d7aa	Undefined	0
38d06cbf82db0fae6fa0fb6024fd18ab	Plant Saprotroph	0
bba35effbcd08bae2ffeffe654a39a36	Undefined	0
39e58c8a1f5cf59245e68205e1a0d84e	Undefined	0
06733adad521993c084bdb5e147af081	Undefined	0
9dc5bc0fd1f4bd285691b892bc572558	Lichenized	0
961da7073f5cf8119aa1e0948d7a9776	Undefined	0
6e37de0c002d2a62dea62c18e8fa7a65	Undefined	0
797992a2d718e97bc07d9e81491057cc	Plant Saprotroph	0
119b953231fc208b0cab139708f8352a	Undefined	0
64f4f459ea2ff60b8b8c830a5df6dc50	Undefined	0
00dadea70f727159c9f86032ba49ef91	Dung Saprotroph-Plant Saprotroph-Wood Saprotroph	0
78a342251dd207d0e1e3d4c94d01bcd3	Undefined	0
5cf905918383d90f0e5ff57d0e15b559	Undefined	0
e59a847559aa4810463db3e3e03a7290	Undefined	0
34e2cfbe4d23cf63579819b16f67d105	Undefined	0
a62fc4cfdb529172a0ea6981234635e0	Undefined	0
3e0e9697a1478141aaa0f36e6e0beed0	Undefined	0
c237e56eae3bdaed80a48631875c9d03	Undefined	0
eddc71abf1e81088855dfa2985dde256	Fungal Parasite-Plant Pathogen-Plant Saprotroph	0
e720037b609479a95835d040832de4f5	Undefined	0
964c024354b591ebaa74a25161408716	Undefined	0
0a5f724b9cf7a4ca9a0356d9f100bb87	Plant Pathogen	0
e702ba3b3aa2131c24537fad016a741d	Endophyte-Plant Pathogen	0
2c386e23e8b70d5f57a355ac842012d1	Undefined	0
d34ea7aa0bf0e6fe1b56a1a5f1702acf	Undefined	0
a20f89e22d5f2e5f4b2942aa7b312083	Undefined	0
b30095fbe891540fc678976cb40addf2	Undefined	0
0de7a2378e5a7ab9831ba98403e20e1d	Ectomycorrhizal	0
7938bf4282c24dc1630f81a175d6be8c	Undefined	0
f988964cb089ed354d9cfdf608b341dc	Plant Pathogen-Wood Saprotroph	0
4298545307c341997b5d6f0d0a7d13ab	Undefined	0
12cbca1cdb3c8311889529d6f2b04f94	Ectomycorrhizal	0
5652962696d70dd25b40372d1ec60c76	Undefined	0
00a8bbb0981ccb34e983179baf3762bd	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
d6129befb792ce2d781e92afba5e8d7b	Plant Saprotroph-Wood Saprotroph	0
090fc02bb83fa3bb2843bc89e6db5ef7	Undefined	0
9f27bc75a4997eb9b2c4009a44c13d11	Undefined	0
2c130e0c5d7753ba34d5b8ca29ff5ebe	Undefined	0
9821d401d1b3b382d06eb947a02e8252	Undefined	0
e06bf655aba74e893aa6f6d147278c14	Undefined	0
b11e168ec07a42d2c0b042bce9fc9b53	Undefined	0
411e82bfc5c3f424f6927ddd32f64062	Undefined	0
4996c724189585f59a52929cab8e17b7	Undefined	0
ecbbe7386d8c1e649de72c49dcf9669f	Undefined	0
5059f5eb749aa386d44cfb519297dd20	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	0
f8fe3cd1ecb775b60e03efe479a27a6b	Ectomycorrhizal	0
b367fd02ab3bd2c365c3923255fb5842	Undefined	0
b0abf34866aba564f7168488431231e0	Undefined	0
d45b2a29f954feee62371f72d6260e19	Undefined	0
afd9b78adc9e0e9364798c5b773e7768	Lichenized	0
511a70901a59051506e89275cd2792a9	Undefined	0
e8ea6cd2982aec161a7e71fd105fdf4d	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
7c27782d918e10d3ec3e34f8057bf67d	Undefined	0
9ea2cad78bbdad372cc7750b9aa1e8e4	Undefined	0
ae7efee9d706fff788a6ef41984aed67	Fungal Parasite-Lichen Parasite-Protist Parasite-Protistan Parasite	0
0624203b3945c100f78e8446402319c6	Animal Parasite-Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite	0
e3c116a795be78a5505a3212f58bf879	Undefined	0
8803063eb22ac3cb220fb8fdba8476cd	Wood Saprotroph	0
3d62af52bd4cd65fa9d2f477f158ddb1	Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
d9a7cebedc7495c5ec5c948ec29886fc	Undefined	0
2104f923174e5dbd625dc054973373ec	Undefined	0
59b498aee6a8bbf828020c103d654545	Undefined	0
c5a4e48256a7a32512e3c66712417c0a	Ectomycorrhizal	0
d84830b9d82c0d0a2d07622e1e5c30e0	Fungal Parasite-Plant Saprotroph	0
b3a78e63d123611f4029d82e96e46119	Ectomycorrhizal	0
159bf83c867dc4d778d3a7e4e7e0d623	Undefined	0
8329edb33aa1c7d74efb37bfdf6190e2	Undefined	0
a072d680bcca0f9445de7b4f46d0f210	Plant Pathogen	0
95f9b5629f2ac023bc403d40eafdb254	Fungal Parasite-Plant Saprotroph	0
9f0d02037306b811d7772cf98baea05d	Ectomycorrhizal	0
123fb1e2b95004380ae9e13cf12300a3	Undefined	0
07be78f8304f919a64e60410673d5cd1	Undefined	0
4c230bd1370c145d97e14681e425a1eb	Ectomycorrhizal	0
5f4ccb92c740c0e4c81017dcf3fed630	Arbuscular Mycorrhizal	0
6fa144b4e11a3c786a0f1fc12bf0f279	Undefined	0
0108f932779345824b7c1ec887d3ad88	Undefined	0
e7999305542594b2b4ee955e05c37e21	Undefined	0
d0b10839162a59a7dc0f35de93034123	Animal Parasite-Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite	0
e1671973ad3deebfb935affbd2466e58	Undefined	0
8d4d190c101916b1abfd9fa4d2a4035a	Ectomycorrhizal	0
1b332cf960fbde24886df0c7c857342b	Undefined	0
b0a4be5320bfa4a89ef5df86ad71724c	Undefined	0
8787f9717b77544f18ffa5a5271e3182	Undefined	0
4fa8657bfc1f8f7911c893d2326cb4a3	Undefined	0
10c750288882cb7cfa60940652c2d8cf	Undefined	0
58ff654a873856bce17575b855450ea3	Undefined	0
2140cf65341061f01fd8c566b8464405	Ectomycorrhizal	0
ecba018b2b58ca0e6c28e069c37db5ea	Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
a71b71e24e5acf0da4f6e1a1533e14b7	Animal Pathogen-Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
a360f9c07117c18ca365220f3602cdd3	Undefined	0
66285c2ccfde1a2f3cfa9b1f4a0776cc	Ectomycorrhizal	0
e7ec95e60220ac3a530f3d9654ee21b6	Undefined	0
5061f291d1be0b91f3d408e87dd228d3	Undefined	0
689a71dbb5883868b2e16dd8a22d51b7	Undefined	0
9a902e2653d816373d05cb144a169ae3	Undefined	0
73f05814a6a2fc2cc2d5086adb236a41	Wood Saprotroph	0
8a9c6180436f2fa722b0d3e64e2ac1f6	Undefined	0
c2dab537a28b604b9e2d88ee34326980	Undefined	0
8e275996adad64c964b78f71f26e46c6	Undefined	0
3e83d3b9f96170df0dcd027b2213f489	Undefined	0
c0b8ec89a72331a6ff29c176cd6362f7	Undefined	0
cdee6c98e4f7d56a6a4673a479209aa4	Undefined	0
5a058f523e9488b1c54bca09a57a8e59	Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
d544513033c846108a745fff217bf4d8	Undefined	0
e743ad3f0e022c21ea187e6275441fbe	Undefined	0
ffe4dfe438ce88926255e492843dbb84	Undefined	0
4cca69d1e8e60dac54c6ec3a4e5079a6	Undefined	0
8d333139c3529c46c3fb6caa81f27f22	Undefined	0
932e9a25153830207e1cbf1aab2ed9e5	Plant Pathogen-Wood Saprotroph	0
3cda705a84c6f8c5b06ec65df7565d23	Undefined	0
d30d4557a8b93e84f69e8bd31628e311	Undefined	0
ae70fed8118cda2582e0510aff352fb7	Ectomycorrhizal	0
2da5f920f92faf818fb4859511d22762	Plant Saprotroph	0
df50353c21551cf1ad25a822c826a7b1	Plant Pathogen	0
344d8f2624a9dcfd15a75d9fc7a11dbd	Undefined	0
9cb06029aecf5f4b5d81144edeeb3a57	Fungal Parasite-Plant Pathogen	0
b84e07c3a936269507d8a5b5d2f5dc81	Undefined	0
b746897df72dfe314b7ab6556b010884	Ectomycorrhizal	0
c96f559950e74fb168e9cdefdeeb8d20	Undefined	0
5bd14d4f7b3115461b14daa5ee68a9ab	Undefined	0
071c1c955d4a8b6e2715b9e688208c52	Undefined	0
de4f692f151b6d296c5909e045b11475	Ectomycorrhizal	0
bda2801e841ea71e8f574166a1541653	Plant Saprotroph	0
cee328db0004e994410729bc7eb21914	Undefined	0
9b0a83ec2a383a864faa9417f507bea8	Undefined	0
144904c35b7797e605c3fb4092c299cb	Plant Pathogen	0
3fe9fd03f17639d1ce7f43a6fb3246a7	Undefined	0
174208b4f4db9c207e62a3536e4c2779	Undefined	0
68b7972cf4cf995df3ae3da1673cd894	Undefined	0
fed22fcb1136f1f7718f85dbe978ebee	Undefined	0
7ae4c7ef0d9dd0d32fb7297c7d6b0906	Endophyte-Plant Pathogen	0
09f10e116411bb8da5808d4adaf58f58	Undefined	0
45249b8caa4c0064bbd4eb82ffc0046d	Plant Pathogen-Plant Saprotroph	0
58b79c63acdc33cb15eec4b07470867b	Plant Pathogen-Plant Saprotroph	0
01d6d63791d4557ceafeb25e685379a1	Undefined	0
142eabe93741786de3d41d196865dcc4	Ectomycorrhizal	0
d97d5a97ed4c69c6027323d1001ea9fa	Ectomycorrhizal	0
a44ccc8f0a3d742a80922f690af358b2	Undefined	0
168766aec237b5b9df715c3ee78c6e29	Undefined	0
3648479737f8221c65cdb100ff1890b4	Undefined	0
16a6c0296347273a8730904a2eee1bdb	Undefined	0
194c45a29d61166ed7a6e1e0bdfb48f5	Undefined	0
1555a4e862c01e52386e1a6aabb1ddc4	Undefined	0
dbd8687bd357b02eced659087cabd51e	Undefined	0
2c28634be6f8dc47b75b1050fec147c9	Undefined	0
750d76ade35a2c05da9c4753f919c06e	Undefined	0
d107fdea34e0629b25b6ae9eba6c02b9	Undefined	0
ebd56c8061b05af87fdce23d40750765	Undefined	0
62f6718f4718c07b6fb15c1b8a2da8fc	Undefined	0
772b83bcbc0dc7698735c9b256e72bac	Undefined	0
32c4b84a37a3cb2645dccf95c5616dd6	Undefined	0
15df314237568169a934a2250b2fbb99	Undefined	0
ace1292b09afa4f4c66a3ec6431ee132	Undefined	0
2e540d816dff8a4e6857093b0a62fd25	Ectomycorrhizal	0
008cd60bcd928672688ed6b1f60deabd	Undefined	0
e80ea6ccfd9bc6f74e9bdd5ce045cd95	Undefined	0
ac24b948eeb1d6a642569fe222035a8e	Undefined	0
4b4a4798ce9b3b03f15666e85cd9ebbc	Undefined	0
f4e57f56e094a5c7a20f7c135f69a0ba	Undefined	0
3e6f6fa268c66fd039010e36db5713c9	Undefined	0
3c64599613b03ff92a5a975fa05a88aa	Undefined	0
454a04a28d8651aa16269e768b5b517d	Undefined	0
c4ad16dc60a124a2f5430ca272781e24	Lichen Parasite-Wood Saprotroph	0
d1a109f86306923573d3397f27b23d76	Undefined	0
52abf962d6bd5dafca48849c7695710a	Undefined	0
f4beca1f34027b94100bc0c614e7a345	Undefined	0
cdce5ca044ca5f4ab347ada0b2c89904	Undefined	0
4391968eb00ecb3d4caf901b289356df	Undefined	0
011a43dcb1f32b8afb5c15d78589d7c3	Undefined	0
11d3dd741558c06702796eaed1a105cc	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
2bec78f62bff8422f0b055c9ad657a41	Undefined	0
e1cc5991f4a59f900fb213192d28bc0b	Undefined	0
062134cdef6fc66c8f90777350d11053	Plant Pathogen	0
6cbf74bceead92116287d31958c8f2c4	Undefined	0
40e01a6fa3fbf1c1fddc48f98d1f3218	Ectomycorrhizal	0
4715ad5d6625e7e020d5622756f41f31	Undefined	0
5bf636cea928a92ff11d36207a450c5e	Ectomycorrhizal	0
e5120e1a863021605f0af2e315f5c558	Undefined	0
d8f3baa06b51d1d6b21d5f3505156438	Ectomycorrhizal	0
75f1a0092e25da4e65c3ca6a0f804482	Wood Saprotroph	0
b81b18bde8ae9c267a5d4d868b51dcfc	Undefined	0
94dda2968fe55f37f7b6eaa0ea9e308c	Undefined	0
ef4d6cc1651e024816812b0fc2174d1a	Undefined	0
289029a4662d4e2401163f78876eddf0	Ectomycorrhizal	0
c30b97573ecd41a4a5f54db9bd1f4288	Undefined	0
36b17271e89b995fba7fdae876a64c33	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
75d5932ccaa1f863d2d5e0136ce158ff	Undefined	0
4f55444925afe8646e0ec9ad1c334d9b	Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
fe94b642203e538012ba40d2b8ff8e09	Lichen Parasite	0
ab894cb47d653f4d0e2f626d328bd3fd	Ectomycorrhizal	0
cd4e98264dada628c28a710002977291	Ectomycorrhizal	0
459dbe3fe9fed42ffb3ec6dc5010a89b	Undefined	0
92ff9fcd13d207fdab5ee29eba4be7db	Ectomycorrhizal	0
5b5e7662a29a15c9ddfd19d3297a657b	Animal Pathogen-Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
8bf62941d7a055a03c3b9689a1b25a53	Undefined	0
f07e8f401d5a076f172c9dfdd5827c55	Undefined	0
4c9e9178b26c4c5c29b513671e8e3cab	Animal Parasite-Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite	0
4ed26ae14d87fae17706064c95fbd05a	Ectomycorrhizal	0
c06149c4992f2afa4115aca2d0be9eda	Endophyte-Plant Pathogen	0
287402112430222466646a757e44fe9e	Wood Saprotroph	0
b35a438c545c2dca98262fa917856402	Undefined	0
63caec0a09d111bbf5a2dd98e0e7ca16	Ectomycorrhizal	0
ede74c341677f716e56757a917a20ccd	Undefined	0
10be45409f0d271e308fca4a7d44fae2	Plant Pathogen-Wood Saprotroph	0
adc43d3a24efc59682c303238efbefcf	Undefined	0
826cf3f33ea6ab340fcd5b788b2715f6	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
5b8e317c9da4db0f2d6e380ae37f5701	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
e244ef37b9eea038517ded4b82508872	Undefined	0
474773f9f730a8beb70fab054db8fad0	Undefined	0
b5ddc1b1ec57c64d30425681e9e71891	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
19dce5fb0415d1f277363e827307c9ec	Ectomycorrhizal	0
c37c5a60c3d55cfa33e37ff91ac69723	Undefined	0
79e4711d6f32265db7c8139623b9d32a	Undefined	0
8c409e045af2c27895ac0fd9b1a87573	Ectomycorrhizal	0
7809ab393d804dadc389e2107a9bb97e	Undefined	0
18edff516cd3a915956ed54885b7d80d	Ectomycorrhizal	0
b5e3d1af932e27d118064ea78283352d	Undefined	0
f181610b5357e709d21178af49578101	Ectomycorrhizal	0
207e1ed3a280a830921dda565897beb8	Undefined	0
7e638eae6525efff20990903a09b9d29	Undefined	0
a9fc686af2795ae5aa5ac74b290f43a9	Ectomycorrhizal	0
e9be85a1f96e1c97d0e285f1d80d831e	Undefined	0
b3ecc111b830a808aab3908fac732d44	Ectomycorrhizal	0
76ca4fcb8585ded0a36f90914b9ce25c	Fungal Parasite-Plant Saprotroph	0
168d8a02accb5e58dcd37bedeaf7d300	Undefined	0
5932625db72307dbf25d8034f97bf681	Fungal Parasite	0
cb8658e85b8b6f3c9a2e025949ef4121	Undefined	0
13b68e80dda3b9c81ed46e6f8adc3f22	Undefined	0
74ff6cbfd0ee6bde892b8ea5e6aa5106	Endophyte-Plant Pathogen	0
fc58c5a4eb9ebe7ffe9c6111000541ed	Lichen Parasite	0
d0d7b247ad0a10406eb0bfc28e456ff3	Plant Pathogen-Wood Saprotroph	0
51122dfeb3d9d3be4dc3230738a33f64	Undefined	0
77e39b3696afee0a84bf52c9dca0d55e	Undefined	0
48296f9eb380b8a736bca3c11952855e	Ectomycorrhizal	0
36f7cafb51935fd15847de210b5a2223	Undefined	0
e9e46453ebd47794a02f511993ca0bed	Undefined	0
d070c5446c58eae7337f78a493cda8f0	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
3e0ce52c9f52ab9b951dd1a07ae55c88	Undefined	0
d9656c80c6733bc8987364a1aedf773c	Endophyte-Plant Pathogen-Plant Saprotroph	0
786e1fb1e3e3005a817667060df3aa55	Undefined	0
321384742e5e94cc138db6c756678b64	Wood Saprotroph	0
725bb484c0a1c38e59d3d74539dd227e	Endophyte-Plant Pathogen	0
98163b79f44e71e8f92559d0b4ac34f5	Undefined	0
94335638fd14c4964176c7ef25966d19	Wood Saprotroph	0
33883fad89ed533096f4ecc21751245f	Wood Saprotroph	0
d52575f1dfa8ab711b6185f27f8f1cab	Lichenized	0
e92e6c0c5164269e9c8a0961293d8b90	Undefined	0
484fb22994dd8f3ddf5f63b18b75b418	Undefined	0
6c9d60e142855f1661c280ca632340cb	Ectomycorrhizal	0
1843c43e6bde86c4c189be2e513cec9e	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
20f77a507bca3d1b84de3848141dbbfe	Ectomycorrhizal	0
18aa1235cb1214e653fc1605fad74816	Wood Saprotroph	0
bee9bd3fe3b4dc8fa27f563ff10868f6	Undefined	0
054a4c97ea512cf3de5e080777dc0cd5	Undefined	0
da5eaf367d49c0d704216d63ff071d5b	Undefined	0
ee512b53fb06dae7a2c503999ecdc0ff	Undefined	0
1d3fbe952031288506ee505649cee30b	Ectomycorrhizal	0
8c251cf180ac006060e55579d2286202	Undefined	0
98dec0cbdb6ded51a71e131694d29b3b	Ectomycorrhizal	0
5bf20be43c9c075e228681f3f5be4326	Lichenized	0
4b8f8b17e02131e2f9472b4c02ebea50	Undefined	0
f3c9972a11e9dbd7623b1c91706467fa	Undefined	0
09a4bfa4b65abceb84cd5b7c5fd4e952	Undefined	0
03b1583c8c22fb24b3ad3af711b62d54	Undefined	0
e26506ff76be5b0c9616534585ac7a76	Dung Saprotroph-Endophyte-Lichen Parasite-Plant Saprotroph	0
4d830a98aa8509d5b992db74549f4510	Wood Saprotroph	0
09f31b60f6ea5cd9f275f96bde45572e	Undefined	0
7f3eac54cca8bdc9448f2a70cfb48406	Undefined	0
5c843db6751049ce5aaf02f56d91f71a	Undefined	0
f0965c8272adffec6ae7e6a92d41264e	Undefined	0
c7924c4d131b3c0e3553dd3857dc32d0	Lichen Parasite	0
9046c87799117d5646548c189b59cb93	Undefined	0
994ed31e3be1c75ecab2325ffc50bfdf	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
a235876f21f73ed001a4c6638316db55	Undefined	0
ab093e28c39a9e15a32f09133c4d311b	Undefined	0
432bb805bb1579e0aee6b1e4fd6655cb	Wood Saprotroph	0
f821c69dce9263dabe55a2d8480d2599	Undefined	0
dcf8eb705541fa476ea5465253500a85	Undefined	0
e4db895c47cf0fdfc337f487f7ab1092	Undefined	0
9739bd750c464b9660c352a1435adab2	Undefined	0
a0f2443231c765616371e088e831aaa2	Undefined	0
27c67eafb45d20fa4a847a888d8f6039	Undefined	0
b9be49f25fd736e1125aeb12a429e46b	Wood Saprotroph	0
a149b0fafe0a443a6c89686022bec426	Undefined	0
513c60539e5f70cd258d4540f3c734ac	Undefined	0
18d293e4639876f8409b7c4e487c0ea0	Plant Saprotroph-Wood Saprotroph	0
0f0ee3ef4d9823ebb76479e0fae32b2d	Undefined	0
8cc07d8cde8aee0d08cc8709d339401e	Undefined	0
fe0dd979fe6f5317333a5666ce57a916	Undefined	0
5d46c856e9316d144ce50065aeb82d12	Undefined	0
61f11dabba6ed10819886f6eff8b44e9	Plant Pathogen	0
7710da139e54a539f3634b9229794584	Undefined	0
51bf929c065db4eee979dea3a19f2ec2	Undefined	0
9d638f4460755fa58561972bfb1027c7	Undefined	0
1766a1e31d815b61d45e4bbb2d1bbda1	Undefined	0
442284e6d90d6d8d563009adad5389bb	Undefined	0
cb75871d9da54ee730a4197f1d16df5e	Undefined	0
484eaa773a630de5db703b605583fc43	Undefined	0
10c5bbb7290369e05dfbdd77e23d1eb2	Undefined	0
f409fe6ebef7739e85f8d0f657b2fc2c	Undefined	0
b3fd249f2dd5fe988c4037ad16b0c585	Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
65efc58bc514ffd99547a508bc0a5784	Undefined	0
609d8e56701d4d5d95cd5efdcc5faa34	Undefined	0
d46d1341375afbcf0cfaa3aa677baec8	Ectomycorrhizal	0
8d83e2c6180e920eaf9c33976e6aaeb5	Undefined	0
122a591f88c67b55978504b1a22bf7e8	Algal Parasite-Plant Pathogen-Pollen Saprotroph	0
b1e18507e9e9ff5c5e9fe5a8280e537d	Undefined	0
3ee53dde75fe198a02b47d66292dc1c7	Wood Saprotroph	0
988c840df95653e45a47f9d5db23c794	Undefined	0
f9c45b0614d895ba6e32df5d778c0645	Undefined	0
fd029272e838f40f23952d16bb20a15c	Undefined	0
5a22f7192c6e4be513fed56f6660cd77	Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
15adf0cf1969a79a0e21f50a228ac8d9	Undefined	0
146ada4d00024974bd31fe0c58475297	Ectomycorrhizal	0
feee3622ed0452badc27b47c4735a47a	Undefined	0
c791af63f2beb6452ea222d505dc30b6	Undefined	0
85d6d8ddf94e277f1a5bef27dfa82b5b	Undefined	0
636ebe6acbb0a72bca038932dbd0a283	Plant Pathogen-Plant Saprotroph	0
58fef2d2bf1d38728c3ae0cd820db90c	Undefined	0
e4fbea0f13f0a3ea4433c302fbf987e1	Undefined	0
a487fccb54ce39d970fddd0c512dde74	Undefined	0
c2e8cb0db074d2b3714382066defef62	Undefined	0
76d0927cdf130669cc75f82ee0f1cd04	Undefined	0
6043fc24f14a07cb6813ce9afa1898b3	Undefined	0
77f60f1b3ecba2075ca7781851099254	Undefined	0
96656420842a9c29749eebd06b37a17d	Undefined	0
1bfeb49791523fd08325b64c16d61f17	Plant Pathogen	0
2cff940758c7c3d5ccfee45e68952dff	Wood Saprotroph	0
4b1090fbfb181d13a80286efb6c6a164	Undefined	0
67efe3c40dbd6eb65f0297aa6dbd85c8	Undefined	0
1662384b233a50f9fbfcdd60ea88350e	Endophyte-Plant Pathogen-Plant Saprotroph	0
2b5cae312d0d098dbbec734dfcf1775d	Lichen Parasite	0
0c2b4c986fc5f0849dcc2fb7d9d11450	Undefined	0
56b0feba527ec4a98cf50ae1a92e7618	Undefined	0
dcf9d119598c609c81ae7d70e435018f	Endophyte-Plant Pathogen	0
8e471987cc028c787485a841d240c80d	Lichen Parasite	0
f3b733297531cd2b1fc820c67a55a28a	Undefined	0
e1427381f8c892ce033522dd957830f0	Undefined	0
bfbdb6a45f5c577a3cf5b31264bfc878	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
e1c930fc46f89a42e8a295b6f04191dd	Plant Pathogen	0
8f86731f7207029c72b7922d672fd383	Undefined	0
98e052958a10a599eee9968cf24968ab	Lichen Parasite	0
588673b350fed3f8d3af948f3614c2d4	Ectomycorrhizal	0
d450557dcc9e62dc230f6d6ba796dd23	Undefined	0
a6d712d4d0af155cd8b4becda30a8c62	Undefined	0
2ea8a7734585aede9ac79f197cd81611	Undefined	0
55989875615891fd9a686edf5c792702	Undefined	0
8300fb56d45b13679f7cc0ad6ae7032d	Plant Saprotroph	0
891cd6ff3e6bf53e8a15f4e8d5ffd2c1	Undefined	0
ded5ad96c697a2038bc7ce5afed80926	Plant Pathogen	0
64299e6409bf20cfede908997c40387e	Undefined	0
f8f4849ad2e4c9d8922610634c17e772	Undefined	0
