OTUID	taxonomy
aa81c8e662d1ae5c8e29b8ed2d178e31	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Wilcoxina; s__Wilcoxina_sp
929a7e2a928cf57d5d70c90de3161d3a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Clitocybe; s__Clitocybe_subditopoda
2e6c28e868ee0ed299f436423565867f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
460fa20b1274e8aa1b9d99c01b41d134	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_discoideus
0e40080d1518cc11c86b7ae0f738241e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_politus
b1383c58ff03f4c1d4f02c219b243623	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Mytilinidion; s__Mytilinidion_sp
70c3fd24fcd21848fd13814df2ab7860	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
9b54d47cc07ee74a6823271c345fdf16	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
c54a348f46b65a69855d83432e02dcbc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_rufoalba
ef5aace7f6776dae44dc1aaa22d74868	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_geophylla
f055d7a64b88bf5e707db23504bc37de	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_yunnanensis
20b9cfd1177e26c2078039767041d820	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
ba7bcb056ecbcf6cbc2113ab415ee042	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_geophylla
88f2e789c3561383d9bfeac9c23e29e7	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_salishensis
0a4155ee422152b3f8912de49a1e6b8c	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
85cab727b25aa7c5b0d9123e4f5293f5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_sp
271fc1d3b4cf2371b2757c07819f28ca	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
61d54f63b6fefe38ebaa95ca9a6bd7a5	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
dd599d17647726b77725eef70b66e4a8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_portentosum
7108bb92e75a732996adc8ed544b87fc	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_galzinii
90bf5261e0dc9e32269e8295e03da293	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; 
c86b1338168042a012d2c09071f8cf5b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Meliniomyces; s__Meliniomyces_sp
42331681be2a6f01af697e6784bf6173	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_giacomi
2f5c6e3de584139f471e2717235ea08b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; 
576c0d0595fd7565b10bf662ce094960	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Bankeraceae; g__Hydnellum; s__Hydnellum_glaucopus
f17173d35586052f5a0b3d79edd8573f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
0879b82134c93bc969ef8690ff726eb2	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
1c25ee8f42ba974e6a44fce188962ecd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_bufonia
ba893763da17ea97ae5bddb9725cf2dc	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
0db40c96d6cc69110da6b2a68ceafe6c	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Clitocybe; s__Clitocybe_subditopoda
c784599bb8a4479a6ab967ccf49e1e47	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
1be75c15b90c0ed4657b5afe7a99026c	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
c3d513a4b089dbc26d07cb56046278d8	k__Fungi; ; ; ; ; 
240f2bd1ab61953b1349b60ad764d472	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
e81290e95e39fc9aacbae64610931c74	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_balteatus
3f7102af36ae104e6a6d92d026950269	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
e42e519ee8fec81be5bd827cc9ff7948	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Clavulina
84699038435ef637c2b5f736154c2f00	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryales; f__unidentified; g__unidentified; s__Microbotryales_sp
4c27f7b343deffb741aa1f16015679b6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_muscicola
aea58062686c4f722af7b76bced01451	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Geopora; s__Geopora_tolucana
e89ba8786480d8e10cb201522572cb2e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Clitopilopsis; s__Clitopilopsis_albida
d1dfa160f8d1f262d70cf0926e9bd48f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
4134d95db199b7be02a727fadf1b54ee	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; ; 
a8b1e46d3f427c09d9187448caf755df	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_sp
b26801291d1da32074e5d34eeb514e16	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_balteatus
75a40aace95bc1ae36211c9b88fa6a83	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Knufia; s__Knufia_peltigerae
7bb3a3faaba07078e1fdc01fb78452d4	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Bankeraceae; g__Sarcodon; s__Sarcodon_imbricatus
30fd744cc47efba3711c94bc479afc04	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium; s__Geminibasidium_sp
f04aa641b2824fc38a628265fb9c102d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
d4855d685099d4a84c303c81ae8bea89	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_saponaceum
013625c2811076db28c51c0732c02382	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
68c2bd85dad3ec433e86efde7e8c1f0e	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Geopora; s__Geopora_cooperi
953b932be60cff013f92573d29127a5d	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_viridibasidia
e1b3ae45598d69fdbf0eabb75ca66517	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
5a6f09aa411d560bec354979d21d8828	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
fb6a90a9d191d9815215463bf879c372	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
2bb8d66815be4eba228a2f2e0939fc44	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
401e85cba0d513702245438b7e9d0eb1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula
6c904bb7a2e9fe146c9b0708786f4d5d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
c910e44f590f332ec0495c98b131e5ae	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Pseudotomentella; s__Pseudotomentella_sp
68b878470af5308749a95acb05b28f6e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
12eb6439f319f76f2a3e37010670d240	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrocybe; s__Hygrocybe_conica
6cf1381a03f577ad9d3d2c7bde543005	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
55b77cf9451aa30bb26d26f43efeae77	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
062da578c6d28b0f8a4038d6ba6aab3b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_borgsjoeense
5df38359c7d8bb5539dbb0367cfa4319	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
0d1991f95b087e74c2df0eb5263cbd7e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_lapida
96c97afbc58bdd63961ebb2c3e8314c9	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
1f0f1ed2ae3c2e5f78d359e8263331bb	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
ebe1634cfb38ad6acb52bc7a30316b83	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Polyozellus; s__Polyozellus_tristoides
4c1fe9a2f2747380f52a6d094c093d11	k__Fungi; p__Basidiomycota; ; ; ; 
1c845f09fe7302421c1db97fb33e2f19	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_aurantium
bd8e76bcbac6ca283dc1d921ffc2f67c	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
a87e3d197bb53a9f844d927765b24b28	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_lanatum
4b3561d82f431a129e71eb6bf4532ea7	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
9265abd28add7055df92b4d6239a92a7	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lyophyllaceae; g__Lyophyllum; s__Lyophyllum_semitale
0b9e76860c08697cb11fe8ab61050593	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_triste
2905e312010592986c89a1478b9f4135	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_sojae
f01e277a17f7623485840e7f1f3ca478	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
b0226bb973c2ea74a25179b95396e849	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lycoperdaceae; g__Lycoperdon
425f09c2e1176381e7977ecabb989c6e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_dulcamaroides
ee48dcccd1119ecaa5f2caf8f1e4abc0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
f211fe277605630288c80cbb0ac70eeb	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
0512ab7cb14dc0d239779795d4f39c6d	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium; s__Geminibasidium_sp
3a9edfec6d511d884ee4618758cd7373	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
24a483a33ac4b9e07db388dd84c0cee5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_renidens
ff79340e85044d4fbfa6613ab3cd67c2	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
464cead3973bfc4d3b656efb40b89132	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Mytilinidion; s__Mytilinidion_sp
facc6c37180cdf3ca1c6f5a79978689a	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_antarctica
10536bef515faa0204d9961af5a18c50	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Knufia; s__Knufia_peltigerae
9666bb862c36b54ff224734ecf53c2d6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_oetziana
c65cbcf1def04c1906681dd33239ee5e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
3f7559b7c5589bc868cb96a1765995d6	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
27be9fbbda4ce79041ac538d79806850	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
3b393dd83ed28cd50d4e724e48e83539	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_sp
0fd5b9866894178da286158827e32de0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_purpureobadia
6f5175da4885c60eb1742281cbbabb31	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Bankeraceae; g__Boletopsis; s__Boletopsis_grisea
560906e3f1b03aab5b33b9c0e9a34403	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_lanatum
01f8efba7846d593994ab088e96159cd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_croceus
bcc7c543633be52fc18ac402d9ff2f76	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_rufoalba
db486b6acac59c7546e538f30d4979e5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_olivaceum
b7ac0bfc5ed7664f3f446e42886e51a2	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lyophyllaceae; g__Lyophyllum; s__Lyophyllum_infumatum
6dbf5ec45785cfbe351ebb64718e0478	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Pyrenochaeta; s__Pyrenochaeta_sp
21c87f5c90f5d22dec0f98e48790cb7b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_bicolor
fb20f2cde00d4c28c7db0fa41c37ec7d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; 
7cbd6d2acd585f6e317b323aedc6f888	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
20d9be9b8dd17f720c03325ebb214655	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Mallocybe; s__Mallocybe_leucoloma
7f4d78ce4f02b361f7daff1b0684d73d	k__Fungi; ; ; ; ; 
3a94e2d99ccfdeaf26525f8da2c0fd70	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
d9f0648fd831a125b2c489235b56265f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_terrestris
8aed537ffa9c19734d86501108ba1fb7	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_sp
ecc21d3450b56801ad39e2c7556058eb	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
2a228e806e34c6ad53c620f84bf99b7f	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
a4b6e0085a8b2761b470491ad2bfad0c	k__Fungi; p__Ascomycota; ; ; ; 
0a19a69b492a469cfd53dad5121da02f	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_humicola
e7358920a3f2b2348e65dce442ba6900	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_sp
9a5f05561b7abc7169dbd89c0ca3c248	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; ; 
4e1a18e8c5b9ea7688d3ad2430ee227d	k__Fungi; ; ; ; ; 
9c300b61d79b6dd28eb7ac06b2d3d9ec	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_gliocyclus
295c001243199a0495f7a7dad220486a	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Sarcosomataceae; g__Pseudoplectania; s__Pseudoplectania_lignicola
c2425eb17827b04607f5653e338d0936	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_ahsii
9232189a22ed15f0f1e7a3271e88812c	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_arenicola
985b8422564bceee7c8c6e611f848624	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula
6da49e60dc794a9d45a9f8fd09c9bdc1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_byssoides
0cf5ca4ab1d0f7dc9ce2b81af9cf0b60	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
ea5575657edbf05f69fd63935e43817d	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_neoerubescens
383df71db470c20b791d0787844df459	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
217a4b5f0ec6a99b49e2d43d5f35b2c1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma
8f5dc5607bcce1062469b3f620c56f1a	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Wilcoxina; s__Wilcoxina_rehmii
eadbaf8741d8e7eb2c442ada5cd9855f	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
4ddccc0103b97eb31d02dca2286c3432	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
a2f68a959b643ec46fa34675bbe4d7a2	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; g__Pseudogymnoascus; s__Pseudogymnoascus_roseus
7250d4f1b92ce1c91b3175be47a41c42	k__Fungi; ; ; ; ; 
bb4418e70cd92cb84e8b0664a7189e76	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
470c5087b43740dabadabd56d05f633a	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
13e942b24b8b0215140242683e1f8a4b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Polyozellus; s__Polyozellus_tristoides
05e6fc43aa31f4d33c796eabd6b8dad1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_malicorius
70eed14126d74bdebea2ca1815a8d058	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_ochroalba
e06d841321359172d0cff92c5ed8b2c4	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_ferruginea
d93d20a0bd4f54d323ab8365f884f4e5	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_ustulata
48d67ea6bbf73784b5aee88e753371df	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_ustulata
98ae420446a4174ce459f1c1df53e9d9	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_deceptivissimus
7d50a7a7640b8bec563d7647a07e488f	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__unidentified; g__unidentified; s__Saccharomycetales_sp
6a8437f8e5687891eed6b3b95d4c7ed1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia_arachnoidea
7f427b889905b1f17ed968a3e3beca74	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
a4452aed992ca01ad638263e74a3beaf	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Polyozellus; s__Polyozellus_tristoides
9d695a978bd5d2fe21ca9300e9803919	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Mollisina; s__Mollisina_sp
ef861878fe114e85ba1ed7e5720d30b6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_sp
3b3b8ca4ed8a364eaee7148563e4bedb	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_olivobrunnea
63d25fc34d4fbe3e421f68d1f9ccf62d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
ec3f071c2bddbf46297d113954edd2ab	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__unidentified; g__unidentified; s__Saccharomycetales_sp
c45b993e887cef68d521e4a31a14d7d1	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_rishikesha
99a688128548e76f190c1d1b9f0b2191	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_antarctica
13c4a7f2872e7f002998094b923cf8a1	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
863c3f09ae853e373d09c2fefdcc6deb	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_risigallina
88723bdf60b8d6f640bc84615e4089e1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp
b6db62307f47455c6e07647430f3ff6f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Clitopilopsis; s__Clitopilopsis_albida
e836a88516d658e427bf0271a12e7b3a	k__Fungi; ; ; ; ; 
aec60bec57e947dfd93ae5d9eb96ccb0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Wilcoxina; s__Wilcoxina_rehmii
